State,Year,Quarter,District,Transaction_count,Transaction_amount,Region
jammu-&-kashmir,2018,3,Kulgam ,36648,38482884.374766566,Northern Region
jammu-&-kashmir,2018,3,Budgam ,74691,120545227.1593945,Northern Region
jammu-&-kashmir,2018,3,Anantnag ,69967,95642801.11475597,Northern Region
jammu-&-kashmir,2018,3,Kupwara ,31434,95123431.34163423,Northern Region
jammu-&-kashmir,2018,4,Muzaffarabad ,267,1159496.382415084,Northern Region
jammu-&-kashmir,2018,4,Doda ,16990,50665168.801815644,Northern Region
jammu-&-kashmir,2018,4,Samba ,43623,110909698.3495858,Northern Region
jammu-&-kashmir,2018,4,Mirpur ,4525,17198501.87791753,Northern Region
jammu-&-kashmir,2018,4,Srinagar ,144970,329216330.4873534,Northern Region
jammu-&-kashmir,2018,4,Baramulla ,109702,212164676.56823462,Northern Region
jammu-&-kashmir,2018,4,Jammu ,226829,670989049.2596997,Northern Region
jammu-&-kashmir,2018,4,Ganderbal ,28646,51463841.19807751,Northern Region
jammu-&-kashmir,2018,4,Udhampur ,50056,158443928.52744898,Northern Region
jammu-&-kashmir,2018,4,Bandipore ,27073,56020937.994220786,Northern Region
jammu-&-kashmir,2018,4,Reasi ,21464,57918446.21121466,Northern Region
jammu-&-kashmir,2018,4,Shopian ,11706,27856762.58382556,Northern Region
jammu-&-kashmir,2018,4,Poonch ,1642053,2992752160.889104,Northern Region
jammu-&-kashmir,2018,4,Kathua ,50640,115344936.1136368,Northern Region
jammu-&-kashmir,2018,4,Kishtwar ,6978,22848654.263971042,Northern Region
jammu-&-kashmir,2018,4,Pulwama ,43706,109777843.1479058,Northern Region
jammu-&-kashmir,2018,4,Ramban ,18133,52646196.62184492,Northern Region
jammu-&-kashmir,2018,4,Rajouri ,39629,132340219.58698921,Northern Region
jammu-&-kashmir,2018,4,Kulgam ,32550,53586270.060203455,Northern Region
jammu-&-kashmir,2018,4,Budgam ,75940,175490225.93721512,Northern Region
jammu-&-kashmir,2018,4,Anantnag ,79193,110778790.88365641,Northern Region
jammu-&-kashmir,2018,4,Kupwara ,46637,155148129.9511362,Northern Region
maharashtra,2022,1,Jalgaon ,17757988,30555178757.005993,Western Region
maharashtra,2022,1,Latur ,15356835,23856260979.2032,Western Region
maharashtra,2022,1,Thane ,66420329,91604299445.99771,Western Region
maharashtra,2022,1,Bhandara ,3461274,6404864501.433441,Western Region
maharashtra,2022,1,Nandurbar ,3622329,7060445513.077811,Western Region
maharashtra,2022,1,Chandrapur ,8245169,12334491815.90076,Western Region
maharashtra,2022,1,Kolhapur ,17433041,26386491968.922462,Western Region
maharashtra,2022,1,Solapur ,35130037,62436627060.52482,Western Region
maharashtra,2022,1,Mumbai ,17957610,30021552307.219612,Western Region
maharashtra,2022,1,Sindhudurg ,1428957,2551979373.6666465,Western Region
maharashtra,2022,1,Dhule ,8541986,14920655481.69098,Western Region
maharashtra,2022,1,Wardha ,4351919,6817775708.436134,Western Region
maharashtra,2022,1,Parbhani ,10320054,15871955896.82719,Western Region
maharashtra,2022,1,Mumbai Suburban ,104595313,148080835860.6061,Western Region
maharashtra,2022,1,Hingoli ,3618468,6309169659.715816,Western Region
maharashtra,2022,1,Ratnagiri ,2707601,4494723116.141416,Western Region
maharashtra,2022,1,Nanded ,14832112,26944854915.83584,Western Region
maharashtra,2022,1,Osmanabad ,9757272,17024101045.58456,Western Region
maharashtra,2022,1,Nagpur ,43072958,63065806665.247505,Western Region
maharashtra,2022,1,Buldhana ,11747608,20901275712.18042,Western Region
maharashtra,2022,1,Nashik ,59914404,89903593917.99501,Western Region
maharashtra,2022,1,Akola ,6689313,10723857464.53849,Western Region
maharashtra,2022,1,Yavatmal ,7555408,12885201280.95284,Western Region
maharashtra,2022,1,Aurangabad ,48288544,66140008400.38048,Western Region
maharashtra,2022,1,Amravati ,12901295,21513429781.136063,Western Region
maharashtra,2022,1,Washim ,73700274,136398563399.82822,Western Region
maharashtra,2022,1,Sangli ,13407114,22867674942.15447,Western Region
maharashtra,2022,1,Gadchiroli ,2430940,4667653819.06547,Western Region
maharashtra,2022,1,Raigad ,22836136,30642123149.62334,Western Region
maharashtra,2022,1,Palghar ,17329583,24541321852.48381,Western Region
maharashtra,2022,1,Jalna ,9770142,16932733608.181572,Western Region
maharashtra,2022,1,Gondia ,3447926,6533829706.610293,Western Region
maharashtra,2022,1,Ahmednagar ,35927347,61917805949.94818,Western Region
maharashtra,2022,1,Pune ,424149132,508475101454.57983,Western Region
maharashtra,2022,1,Beed ,12794151,24332097862.90231,Western Region
maharashtra,2022,1,Satara ,18005869,25280931605.5211,Western Region
maharashtra,2022,2,Jalgaon ,20794365,36575989749.60019,Western Region
maharashtra,2022,2,Latur ,18128124,28958359286.009144,Western Region
maharashtra,2022,2,Thane ,76359706,103706480304.36009,Western Region
maharashtra,2022,2,Bhandara ,4092003,7232792765.616951,Western Region
maharashtra,2022,2,Nandurbar ,4250672,8304946450.368533,Western Region
maharashtra,2022,2,Chandrapur ,9797860,14673749839.35247,Western Region
maharashtra,2022,2,Kolhapur ,20243542,30132865372.25327,Western Region
maharashtra,2022,2,Solapur ,41690075,74367210007.30444,Western Region
maharashtra,2022,2,Mumbai ,21906382,34652240504.3772,Western Region
maharashtra,2022,2,Sindhudurg ,1651248,2911299845.9586983,Western Region
maharashtra,2022,2,Dhule ,10013481,17251071062.99606,Western Region
maharashtra,2022,2,Wardha ,5184451,8180933329.541676,Western Region
maharashtra,2022,2,Parbhani ,12237389,19217813799.99737,Western Region
maharashtra,2022,2,Mumbai Suburban ,125227570,172590494011.9373,Western Region
maharashtra,2022,2,Hingoli ,4251385,7588716856.174571,Western Region
maharashtra,2022,2,Ratnagiri ,3132835,5132970050.331276,Western Region
maharashtra,2022,2,Nanded ,17724135,32660155636.06818,Western Region
maharashtra,2022,2,Osmanabad ,11489907,20295780297.44027,Western Region
maharashtra,2022,2,Nagpur ,52065290,75751126721.70934,Western Region
maharashtra,2022,2,Buldhana ,13912064,24793582296.67922,Western Region
maharashtra,2022,2,Nashik ,69128782,103031323327.35521,Western Region
maharashtra,2022,2,Akola ,7921437,12695451606.79903,Western Region
maharashtra,2022,2,Yavatmal ,9164377,15619715763.35762,Western Region
maharashtra,2022,2,Aurangabad ,55248137,75915458866.51474,Western Region
maharashtra,2022,2,Amravati ,15342341,24924375837.13264,Western Region
maharashtra,2022,2,Washim ,98129806,175926949614.3733,Western Region
maharashtra,2022,2,Sangli ,15400605,25758452266.26726,Western Region
maharashtra,2022,2,Gadchiroli ,2879207,5569253888.01551,Western Region
maharashtra,2022,2,Raigad ,26465986,34460851150.86925,Western Region
maharashtra,2022,2,Palghar ,19395512,26988617829.23101,Western Region
maharashtra,2022,2,Jalna ,11306875,19653230057.99549,Western Region
maharashtra,2022,2,Gondia ,4154419,7653207776.307781,Western Region
maharashtra,2022,2,Ahmednagar ,42201172,72250021262.47775,Western Region
maharashtra,2022,2,Pune ,520321567,620747087392.5974,Western Region
maharashtra,2022,2,Beed ,15497524,30601828692.24545,Western Region
maharashtra,2022,2,Satara ,20822882,29497978656.27469,Western Region
maharashtra,2022,3,Jalgaon ,21047727,34617511595.94443,Western Region
maharashtra,2022,3,Latur ,17812129,26257685563.77079,Western Region
maharashtra,2022,3,Thane ,80605581,103768554261.10449,Western Region
maharashtra,2022,3,Bhandara ,4087395,6757463930.95363,Western Region
maharashtra,2022,3,Nandurbar ,4162280,7210686511.24055,Western Region
maharashtra,2022,3,Chandrapur ,9596226,13325464158.33204,Western Region
maharashtra,2022,3,Kolhapur ,24897514,35290411636.721405,Western Region
maharashtra,2022,3,Solapur ,43898093,73768556417.1306,Western Region
maharashtra,2022,3,Mumbai ,72051672,98270574413.60028,Western Region
maharashtra,2022,3,Sindhudurg ,1433464,2330071830.464361,Western Region
maharashtra,2022,3,Dhule ,9760928,16123090143.38452,Western Region
maharashtra,2022,3,Wardha ,5641625,8211699040.492933,Western Region
maharashtra,2022,3,Parbhani ,9856335,15073054825.29373,Western Region
maharashtra,2022,3,Mumbai Suburban ,197724164,247678975470.4897,Western Region
maharashtra,2022,3,Hingoli ,4340017,6879672883.17294,Western Region
maharashtra,2022,3,Ratnagiri ,3379494,4901770245.492907,Western Region
maharashtra,2022,3,Nanded ,18419096,30054993788.27726,Western Region
maharashtra,2022,3,Osmanabad ,11529406,18578961710.001022,Western Region
maharashtra,2022,3,Nagpur ,73292524,101188934110.49721,Western Region
maharashtra,2022,3,Buldhana ,14234928,22499077830.358402,Western Region
maharashtra,2022,3,Nashik ,75574380,109529218251.0842,Western Region
maharashtra,2022,3,Akola ,8839710,12866344717.433132,Western Region
maharashtra,2022,3,Yavatmal ,10601620,16269071013.62193,Western Region
maharashtra,2022,3,Aurangabad ,59756919,78617594736.37457,Western Region
maharashtra,2022,3,Amravati ,17634270,27223482345.117233,Western Region
maharashtra,2022,3,Washim ,17502495,31020762468.64743,Western Region
maharashtra,2022,3,Sangli ,17044884,26797586211.87354,Western Region
maharashtra,2022,3,Gadchiroli ,2957701,5179151794.127684,Western Region
maharashtra,2022,3,Raigad ,28475145,36394835874.96222,Western Region
maharashtra,2022,3,Palghar ,21251118,27858158775.203854,Western Region
maharashtra,2022,3,Jalna ,11721876,19006868142.51997,Western Region
maharashtra,2022,3,Gondia ,4236959,7259174997.297247,Western Region
maharashtra,2022,3,Ahmednagar ,42461860,70593347849.70448,Western Region
maharashtra,2022,3,Pune ,505018506,549531791371.83484,Western Region
maharashtra,2022,3,Beed ,15769922,29258345493.69794,Western Region
maharashtra,2022,3,Satara ,19771454,27386242964.31411,Western Region
maharashtra,2022,4,Jalgaon ,24441243,40517965270.04435,Western Region
maharashtra,2022,4,Latur ,20623462,30658727472.04145,Western Region
maharashtra,2022,4,Thane ,96634264,120463884034.5452,Western Region
maharashtra,2022,4,Bhandara ,5270967,8540677015.448907,Western Region
maharashtra,2022,4,Nandurbar ,5572337,9126918822.196335,Western Region
maharashtra,2022,4,Chandrapur ,12283830,17204912500.02456,Western Region
maharashtra,2022,4,Kolhapur ,29228843,40981314698.61918,Western Region
maharashtra,2022,4,Solapur ,49452868,83291615226.59082,Western Region
maharashtra,2022,4,Mumbai ,75229421,102451767492.8262,Western Region
maharashtra,2022,4,Sindhudurg ,1712359,2782675279.823016,Western Region
maharashtra,2022,4,Dhule ,11758841,19363163562.560852,Western Region
maharashtra,2022,4,Wardha ,6408966,9434313416.124731,Western Region
maharashtra,2022,4,Parbhani ,11428317,17658440737.31428,Western Region
maharashtra,2022,4,Mumbai Suburban ,248827345,310278216439.5166,Western Region
maharashtra,2022,4,Hingoli ,4938947,8011969252.235459,Western Region
maharashtra,2022,4,Ratnagiri ,4187852,6141314534.311142,Western Region
maharashtra,2022,4,Nanded ,22110992,36598174602.17857,Western Region
maharashtra,2022,4,Osmanabad ,13538711,22307513856.264214,Western Region
maharashtra,2022,4,Nagpur ,82944788,116240666679.72598,Western Region
maharashtra,2022,4,Buldhana ,16400739,26195814509.129578,Western Region
maharashtra,2022,4,Nashik ,95624463,138499252102.65768,Western Region
maharashtra,2022,4,Akola ,10468300,15615681678.38127,Western Region
maharashtra,2022,4,Yavatmal ,12034565,18674258813.04067,Western Region
maharashtra,2022,4,Aurangabad ,67307091,90151467648.57759,Western Region
maharashtra,2022,4,Amravati ,21183979,33412668570.328373,Western Region
maharashtra,2022,4,Washim ,5525504,8785703923.956085,Western Region
maharashtra,2022,4,Sangli ,19941978,31162211677.01732,Western Region
maharashtra,2022,4,Gadchiroli ,3487868,6144813641.39834,Western Region
maharashtra,2022,4,Raigad ,32354836,40318975044.95994,Western Region
maharashtra,2022,4,Palghar ,24405823,31394133934.021248,Western Region
maharashtra,2022,4,Jalna ,12883252,20770728449.7618,Western Region
maharashtra,2022,4,Gondia ,4897879,8274042899.5504055,Western Region
maharashtra,2022,4,Ahmednagar ,50187075,84188481406.43468,Western Region
maharashtra,2022,4,Pune ,544687754,590334491443.0928,Western Region
maharashtra,2022,4,Beed ,17664451,32278259899.81578,Western Region
maharashtra,2022,4,Satara ,23125362,32215623082.6432,Western Region
maharashtra,2019,1,Jalgaon ,1166142,1704195097.8185349,Western Region
maharashtra,2019,1,Latur ,814951,1277230492.064702,Western Region
maharashtra,2019,1,Thane ,6590587,10262365751.639559,Western Region
maharashtra,2019,1,Bhandara ,328528,426999029.5459153,Western Region
maharashtra,2019,1,Nandurbar ,206076,349111023.6670804,Western Region
maharashtra,2019,1,Chandrapur ,509133,720273330.3126861,Western Region
maharashtra,2019,1,Kolhapur ,1373093,1733326289.8466392,Western Region
maharashtra,2019,1,Solapur ,1711532,2915291684.236338,Western Region
maharashtra,2019,1,Mumbai ,8672352,14116666928.15125,Western Region
maharashtra,2019,1,Sindhudurg ,159703,216638644.27818522,Western Region
maharashtra,2019,1,Dhule ,481989,778664915.1311554,Western Region
maharashtra,2019,1,Wardha ,406198,519500777.5188092,Western Region
maharashtra,2019,1,Parbhani ,406124,607842380.3296355,Western Region
maharashtra,2019,1,Mumbai Suburban ,6743762,10706972932.399761,Western Region
maharashtra,2019,1,Hingoli ,223427,321855147.64516443,Western Region
maharashtra,2019,1,Ratnagiri ,258764,398004227.6098445,Western Region
maharashtra,2019,1,Nanded ,817852,1239777865.954466,Western Region
maharashtra,2019,1,Osmanabad ,465021,808510690.9492699,Western Region
maharashtra,2019,1,Nagpur ,3417783,4445200035.812227,Western Region
maharashtra,2019,1,Buldhana ,749376,1115611509.309734,Western Region
maharashtra,2019,1,Nashik ,2967544,4544409151.206467,Western Region
maharashtra,2019,1,Akola ,401169,573192717.506301,Western Region
maharashtra,2019,1,Yavatmal ,423865,637806093.7729484,Western Region
maharashtra,2019,1,Aurangabad ,2792378,3834151759.410431,Western Region
maharashtra,2019,1,Amravati ,891044,1160772454.2197251,Western Region
maharashtra,2019,1,Washim ,223071,316764165.2418689,Western Region
maharashtra,2019,1,Sangli ,817265,1229806747.846142,Western Region
maharashtra,2019,1,Gadchiroli ,188507,295257579.61208254,Western Region
maharashtra,2019,1,Raigad ,1659791,2711861730.937457,Western Region
maharashtra,2019,1,Palghar ,1719894,2564696463.0101647,Western Region
maharashtra,2019,1,Jalna ,540378,829777003.2250216,Western Region
maharashtra,2019,1,Gondia ,318147,451807951.96553856,Western Region
maharashtra,2019,1,Ahmednagar ,1729326,2957722310.179949,Western Region
maharashtra,2019,1,Pune ,23360634,32233517413.82531,Western Region
maharashtra,2019,1,Beed ,559625,961104354.072164,Western Region
maharashtra,2019,1,Satara ,984038,1454004270.0928822,Western Region
maharashtra,2019,2,Jalgaon ,1123667,1987153740.4139462,Western Region
maharashtra,2019,2,Latur ,821241,1532318207.0064433,Western Region
maharashtra,2019,2,Thane ,7530876,12313829091.413012,Western Region
maharashtra,2019,2,Bhandara ,329931,508608915.28491104,Western Region
maharashtra,2019,2,Nandurbar ,204845,406262640.20777524,Western Region
maharashtra,2019,2,Chandrapur ,505590,843953477.6624484,Western Region
maharashtra,2019,2,Kolhapur ,1253641,1952877334.699068,Western Region
maharashtra,2019,2,Solapur ,1820589,3474067537.180213,Western Region
maharashtra,2019,2,Mumbai ,9050682,16756255698.40609,Western Region
maharashtra,2019,2,Sindhudurg ,168005,267975447.9051466,Western Region
maharashtra,2019,2,Dhule ,484195,925482256.6605687,Western Region
maharashtra,2019,2,Wardha ,403626,641914714.7828441,Western Region
maharashtra,2019,2,Parbhani ,410613,732188553.3655661,Western Region
maharashtra,2019,2,Mumbai Suburban ,7064507,11847987142.69659,Western Region
maharashtra,2019,2,Hingoli ,217343,370793561.13678604,Western Region
maharashtra,2019,2,Ratnagiri ,278354,455259892.7583656,Western Region
maharashtra,2019,2,Nanded ,808316,1504083842.963442,Western Region
maharashtra,2019,2,Osmanabad ,514655,1079435439.4360778,Western Region
maharashtra,2019,2,Nagpur ,4188658,6025414879.616595,Western Region
maharashtra,2019,2,Buldhana ,741166,1389178177.2008061,Western Region
maharashtra,2019,2,Nashik ,3923883,5791332953.556849,Western Region
maharashtra,2019,2,Akola ,400952,683190889.8721962,Western Region
maharashtra,2019,2,Yavatmal ,438803,763726559.9440769,Western Region
maharashtra,2019,2,Aurangabad ,3396197,4796542321.512946,Western Region
maharashtra,2019,2,Amravati ,1157518,1571775687.3563461,Western Region
maharashtra,2019,2,Washim ,226637,401545837.84049827,Western Region
maharashtra,2019,2,Sangli ,802674,1395547881.0637062,Western Region
maharashtra,2019,2,Gadchiroli ,208387,376010286.6818651,Western Region
maharashtra,2019,2,Raigad ,1818926,3167985278.4983788,Western Region
maharashtra,2019,2,Palghar ,1781149,2904323069.269486,Western Region
maharashtra,2019,2,Jalna ,531441,959504219.5128636,Western Region
maharashtra,2019,2,Gondia ,302812,516246159.6392725,Western Region
maharashtra,2019,2,Ahmednagar ,1790440,3545962730.7542024,Western Region
maharashtra,2019,2,Pune ,44795652,58398808592.1738,Western Region
maharashtra,2019,2,Beed ,608584,1267243984.050641,Western Region
maharashtra,2019,2,Satara ,1045298,1739683085.531873,Western Region
maharashtra,2019,3,Jalgaon ,1539403,2407096455.998979,Western Region
maharashtra,2019,3,Latur ,1113069,1822300594.333728,Western Region
maharashtra,2019,3,Thane ,11231012,16108408586.91915,Western Region
maharashtra,2019,3,Bhandara ,431793,595245230.2846107,Western Region
maharashtra,2019,3,Nandurbar ,277232,483568002.7719552,Western Region
maharashtra,2019,3,Chandrapur ,687068,988514700.4318709,Western Region
maharashtra,2019,3,Kolhapur ,1767210,2378707449.775131,Western Region
maharashtra,2019,3,Solapur ,2841225,4598818500.230581,Western Region
maharashtra,2019,3,Mumbai ,10401047,19947302478.27293,Western Region
maharashtra,2019,3,Sindhudurg ,211699,286914091.6768617,Western Region
maharashtra,2019,3,Dhule ,653540,1121757551.4396381,Western Region
maharashtra,2019,3,Wardha ,537284,750934405.0869465,Western Region
maharashtra,2019,3,Parbhani ,568673,915373769.8147234,Western Region
maharashtra,2019,3,Mumbai Suburban ,10319061,15257508401.083761,Western Region
maharashtra,2019,3,Hingoli ,299371,468030814.6412908,Western Region
maharashtra,2019,3,Ratnagiri ,366958,511184959.7325049,Western Region
maharashtra,2019,3,Nanded ,1095647,1849133738.7942162,Western Region
maharashtra,2019,3,Osmanabad ,719297,1287888230.290961,Western Region
maharashtra,2019,3,Nagpur ,6165553,7727440587.360599,Western Region
maharashtra,2019,3,Buldhana ,960929,1646026619.597041,Western Region
maharashtra,2019,3,Nashik ,7028066,8460253081.1261,Western Region
maharashtra,2019,3,Akola ,545110,804373588.7548958,Western Region
maharashtra,2019,3,Yavatmal ,597079,910273809.8689439,Western Region
maharashtra,2019,3,Aurangabad ,5823390,6977918217.050415,Western Region
maharashtra,2019,3,Amravati ,1801245,2115345246.2347867,Western Region
maharashtra,2019,3,Washim ,302180,468356873.8423509,Western Region
maharashtra,2019,3,Sangli ,1106146,1679396554.4795322,Western Region
maharashtra,2019,3,Gadchiroli ,278888,454327510.01170886,Western Region
maharashtra,2019,3,Raigad ,2748252,4158566617.378741,Western Region
maharashtra,2019,3,Palghar ,2699901,3821592289.579643,Western Region
maharashtra,2019,3,Jalna ,855316,1308056579.484801,Western Region
maharashtra,2019,3,Gondia ,397041,622169383.2018279,Western Region
maharashtra,2019,3,Ahmednagar ,2826165,4766032718.090915,Western Region
maharashtra,2019,3,Pune ,67093416,78128868958.397,Western Region
maharashtra,2019,3,Beed ,855427,1592813356.419254,Western Region
maharashtra,2019,3,Satara ,1590888,2197006792.4974346,Western Region
maharashtra,2019,4,Jalgaon ,2235555,3522575733.969164,Western Region
maharashtra,2019,4,Latur ,1574163,2684939406.643292,Western Region
maharashtra,2019,4,Thane ,13830713,20280076921.035423,Western Region
