State,Year,Quarter,District,Registered_users,Region
arunachal-pradesh,2019,4,lower dibang valley,3944,North Central Region
arunachal-pradesh,2019,4,tirap,3605,North Central Region
arunachal-pradesh,2021,1,papum pare,84715,North Central Region
arunachal-pradesh,2021,1,west kameng,21027,North Central Region
arunachal-pradesh,2021,1,changlang,19716,North Central Region
arunachal-pradesh,2021,1,east siang,19342,North Central Region
arunachal-pradesh,2021,1,lohit,14231,North Central Region
arunachal-pradesh,2021,1,tawang,11778,North Central Region
arunachal-pradesh,2021,1,west siang,10836,North Central Region
arunachal-pradesh,2021,1,namsai,10242,North Central Region
arunachal-pradesh,2021,1,lower dibang valley,8402,North Central Region
arunachal-pradesh,2021,1,lower subansiri,8044,North Central Region
arunachal-pradesh,2021,2,papum pare,90871,North Central Region
arunachal-pradesh,2021,2,west kameng,22625,North Central Region
arunachal-pradesh,2021,2,changlang,21404,North Central Region
arunachal-pradesh,2021,2,east siang,20817,North Central Region
arunachal-pradesh,2021,2,lohit,15360,North Central Region
arunachal-pradesh,2021,2,tawang,12636,North Central Region
arunachal-pradesh,2021,2,west siang,11657,North Central Region
arunachal-pradesh,2021,2,namsai,11111,North Central Region
arunachal-pradesh,2021,2,lower dibang valley,9094,North Central Region
arunachal-pradesh,2021,2,lower subansiri,8685,North Central Region
arunachal-pradesh,2021,3,papum pare,97854,North Central Region
arunachal-pradesh,2021,3,west kameng,24489,North Central Region
arunachal-pradesh,2021,3,changlang,23328,North Central Region
arunachal-pradesh,2021,3,east siang,22538,North Central Region
arunachal-pradesh,2021,3,lohit,16680,North Central Region
arunachal-pradesh,2021,3,tawang,13650,North Central Region
arunachal-pradesh,2021,3,west siang,12616,North Central Region
arunachal-pradesh,2021,3,namsai,12140,North Central Region
arunachal-pradesh,2021,3,lower dibang valley,9920,North Central Region
arunachal-pradesh,2021,3,lower subansiri,9451,North Central Region
arunachal-pradesh,2021,4,papum pare,104806,North Central Region
arunachal-pradesh,2021,4,west kameng,26237,North Central Region
arunachal-pradesh,2021,4,changlang,25155,North Central Region
arunachal-pradesh,2021,4,east siang,24208,North Central Region
arunachal-pradesh,2021,4,lohit,17980,North Central Region
arunachal-pradesh,2021,4,tawang,14665,North Central Region
arunachal-pradesh,2021,4,west siang,13555,North Central Region
arunachal-pradesh,2021,4,namsai,13092,North Central Region
arunachal-pradesh,2021,4,lower dibang valley,10679,North Central Region
arunachal-pradesh,2021,4,lower subansiri,10187,North Central Region
arunachal-pradesh,2020,1,papum pare,51342,North Central Region
arunachal-pradesh,2020,1,west kameng,13983,North Central Region
arunachal-pradesh,2020,1,east siang,11298,North Central Region
arunachal-pradesh,2020,1,changlang,11262,North Central Region
arunachal-pradesh,2020,1,lohit,8454,North Central Region
arunachal-pradesh,2020,1,tawang,8048,North Central Region
arunachal-pradesh,2020,1,namsai,6029,North Central Region
arunachal-pradesh,2020,1,west siang,5757,North Central Region
arunachal-pradesh,2020,1,lower dibang valley,4650,North Central Region
arunachal-pradesh,2020,1,lower subansiri,4351,North Central Region
arunachal-pradesh,2020,2,papum pare,59968,North Central Region
arunachal-pradesh,2020,2,west kameng,15766,North Central Region
arunachal-pradesh,2020,2,changlang,14036,North Central Region
arunachal-pradesh,2020,2,east siang,13601,North Central Region
arunachal-pradesh,2020,2,lohit,10154,North Central Region
arunachal-pradesh,2020,2,tawang,8993,North Central Region
arunachal-pradesh,2020,2,namsai,7426,North Central Region
arunachal-pradesh,2020,2,west siang,7239,North Central Region
arunachal-pradesh,2020,2,lower dibang valley,5782,North Central Region
arunachal-pradesh,2020,2,lower subansiri,5392,North Central Region
arunachal-pradesh,2020,3,papum pare,69419,North Central Region
arunachal-pradesh,2020,3,west kameng,17636,North Central Region
arunachal-pradesh,2020,3,changlang,16385,North Central Region
arunachal-pradesh,2020,3,east siang,15921,North Central Region
arunachal-pradesh,2020,3,lohit,11755,North Central Region
arunachal-pradesh,2020,3,tawang,9944,North Central Region
arunachal-pradesh,2020,3,west siang,8623,North Central Region
arunachal-pradesh,2020,3,namsai,8553,North Central Region
arunachal-pradesh,2020,3,lower dibang valley,6799,North Central Region
arunachal-pradesh,2020,3,lower subansiri,6456,North Central Region
arunachal-pradesh,2020,4,papum pare,77936,North Central Region
arunachal-pradesh,2020,4,west kameng,19464,North Central Region
arunachal-pradesh,2020,4,changlang,18203,North Central Region
arunachal-pradesh,2020,4,east siang,17822,North Central Region
arunachal-pradesh,2020,4,lohit,13126,North Central Region
arunachal-pradesh,2020,4,tawang,10909,North Central Region
arunachal-pradesh,2020,4,west siang,9911,North Central Region
arunachal-pradesh,2020,4,namsai,9437,North Central Region
arunachal-pradesh,2020,4,lower dibang valley,7693,North Central Region
arunachal-pradesh,2020,4,lower subansiri,7388,North Central Region
arunachal-pradesh,2018,1,papum pare,7649,North Central Region
arunachal-pradesh,2018,1,west kameng,2202,North Central Region
arunachal-pradesh,2018,1,east siang,1803,North Central Region
arunachal-pradesh,2018,1,tawang,1525,North Central Region
arunachal-pradesh,2018,1,changlang,1208,North Central Region
arunachal-pradesh,2018,1,lohit,1207,North Central Region
arunachal-pradesh,2018,1,west siang,846,North Central Region
arunachal-pradesh,2018,1,namsai,737,North Central Region
arunachal-pradesh,2018,1,lower dibang valley,601,North Central Region
arunachal-pradesh,2018,1,upper subansiri,572,North Central Region
arunachal-pradesh,2018,2,papum pare,11418,North Central Region
arunachal-pradesh,2018,2,west kameng,3442,North Central Region
arunachal-pradesh,2018,2,east siang,2646,North Central Region
arunachal-pradesh,2018,2,tawang,2266,North Central Region
arunachal-pradesh,2018,2,changlang,2014,North Central Region
arunachal-pradesh,2018,2,lohit,1898,North Central Region
arunachal-pradesh,2018,2,namsai,1276,North Central Region
arunachal-pradesh,2018,2,west siang,1224,North Central Region
arunachal-pradesh,2018,2,lower dibang valley,893,North Central Region
arunachal-pradesh,2018,2,upper subansiri,883,North Central Region
arunachal-pradesh,2018,3,papum pare,16009,North Central Region
arunachal-pradesh,2018,3,west kameng,4765,North Central Region
arunachal-pradesh,2018,3,east siang,3590,North Central Region
arunachal-pradesh,2018,3,tawang,3112,North Central Region
arunachal-pradesh,2018,3,changlang,2889,North Central Region
arunachal-pradesh,2018,3,lohit,2612,North Central Region
arunachal-pradesh,2018,3,namsai,1862,North Central Region
arunachal-pradesh,2018,3,west siang,1652,North Central Region
arunachal-pradesh,2018,3,lower dibang valley,1286,North Central Region
arunachal-pradesh,2018,3,tirap,1226,North Central Region
arunachal-pradesh,2018,4,papum pare,21342,North Central Region
arunachal-pradesh,2018,4,west kameng,6492,North Central Region
arunachal-pradesh,2018,4,east siang,4813,North Central Region
arunachal-pradesh,2018,4,tawang,4085,North Central Region
arunachal-pradesh,2018,4,changlang,4036,North Central Region
arunachal-pradesh,2018,4,lohit,3588,North Central Region
arunachal-pradesh,2018,4,namsai,2495,North Central Region
arunachal-pradesh,2018,4,west siang,2117,North Central Region
arunachal-pradesh,2018,4,lower dibang valley,1827,North Central Region
arunachal-pradesh,2018,4,tirap,1684,North Central Region
karnataka,2022,1,bengaluru urban,12707664,Southern Region
karnataka,2022,1,belagavi,1477767,Southern Region
karnataka,2022,1,mysuru,1410095,Southern Region
karnataka,2022,1,tumakuru,966743,Southern Region
karnataka,2022,1,dakshina kannada,965225,Southern Region
karnataka,2022,1,ballari,926458,Southern Region
karnataka,2022,1,dharwad,925787,Southern Region
karnataka,2022,1,bengaluru rural,833284,Southern Region
karnataka,2022,1,kalaburagi,788989,Southern Region
karnataka,2022,1,vijayapura,714643,Southern Region
karnataka,2022,2,bengaluru urban,13342916,Southern Region
karnataka,2022,2,belagavi,1556041,Southern Region
karnataka,2022,2,mysuru,1482427,Southern Region
karnataka,2022,2,tumakuru,1018947,Southern Region
karnataka,2022,2,dakshina kannada,1014820,Southern Region
karnataka,2022,2,ballari,977999,Southern Region
karnataka,2022,2,dharwad,974500,Southern Region
karnataka,2022,2,bengaluru rural,877678,Southern Region
karnataka,2022,2,kalaburagi,831684,Southern Region
karnataka,2022,2,vijayapura,753598,Southern Region
karnataka,2022,3,bengaluru urban,13997602,Southern Region
karnataka,2022,3,belagavi,1635855,Southern Region
karnataka,2022,3,mysuru,1556384,Southern Region
karnataka,2022,3,tumakuru,1070793,Southern Region
karnataka,2022,3,dakshina kannada,1065741,Southern Region
karnataka,2022,3,ballari,1030428,Southern Region
karnataka,2022,3,dharwad,1024771,Southern Region
karnataka,2022,3,bengaluru rural,924127,Southern Region
karnataka,2022,3,kalaburagi,874282,Southern Region
karnataka,2022,3,vijayapura,792750,Southern Region
karnataka,2022,4,bengaluru urban,14654455,Southern Region
karnataka,2022,4,belagavi,1709145,Southern Region
karnataka,2022,4,mysuru,1627802,Southern Region
karnataka,2022,4,tumakuru,1118547,Southern Region
karnataka,2022,4,dakshina kannada,1112661,Southern Region
karnataka,2022,4,ballari,1079558,Southern Region
karnataka,2022,4,dharwad,1073312,Southern Region
karnataka,2022,4,bengaluru rural,968384,Southern Region
karnataka,2022,4,kalaburagi,913258,Southern Region
karnataka,2022,4,vijayapura,828346,Southern Region
karnataka,2019,1,bengaluru urban,5003207,Southern Region
karnataka,2019,1,mysuru,432208,Southern Region
karnataka,2019,1,belagavi,412265,Southern Region
karnataka,2019,1,dharwad,287568,Southern Region
karnataka,2019,1,ballari,281648,Southern Region
karnataka,2019,1,bengaluru rural,267147,Southern Region
karnataka,2019,1,tumakuru,258398,Southern Region
karnataka,2019,1,dakshina kannada,254135,Southern Region
karnataka,2019,1,kalaburagi,230020,Southern Region
karnataka,2019,1,kolar,201909,Southern Region
karnataka,2019,2,bengaluru urban,5694165,Southern Region
karnataka,2019,2,mysuru,517839,Southern Region
karnataka,2019,2,belagavi,492435,Southern Region
karnataka,2019,2,dharwad,342439,Southern Region
karnataka,2019,2,ballari,330704,Southern Region
karnataka,2019,2,bengaluru rural,314610,Southern Region
karnataka,2019,2,tumakuru,312592,Southern Region
karnataka,2019,2,dakshina kannada,306684,Southern Region
karnataka,2019,2,kalaburagi,267907,Southern Region
karnataka,2019,2,kolar,240400,Southern Region
karnataka,2019,3,bengaluru urban,6383771,Southern Region
karnataka,2019,3,mysuru,601068,Southern Region
karnataka,2019,3,belagavi,568340,Southern Region
karnataka,2019,3,dharwad,397243,Southern Region
karnataka,2019,3,ballari,376264,Southern Region
karnataka,2019,3,tumakuru,366543,Southern Region
karnataka,2019,3,dakshina kannada,363240,Southern Region
karnataka,2019,3,bengaluru rural,361924,Southern Region
karnataka,2019,3,kalaburagi,306756,Southern Region
karnataka,2019,3,kolar,277877,Southern Region
karnataka,2019,4,bengaluru urban,7016836,Southern Region
karnataka,2019,4,mysuru,686169,Southern Region
karnataka,2019,4,belagavi,656749,Southern Region
karnataka,2019,4,dharwad,452178,Southern Region
karnataka,2019,4,ballari,429391,Southern Region
karnataka,2019,4,tumakuru,428605,Southern Region
karnataka,2019,4,dakshina kannada,423031,Southern Region
karnataka,2019,4,bengaluru rural,411896,Southern Region
karnataka,2019,4,kalaburagi,355228,Southern Region
karnataka,2019,4,kolar,321279,Southern Region
karnataka,2021,1,bengaluru urban,9955387,Southern Region
karnataka,2021,1,belagavi,1132987,Southern Region
karnataka,2021,1,mysuru,1094627,Southern Region
karnataka,2021,1,dakshina kannada,746964,Southern Region
karnataka,2021,1,tumakuru,736609,Southern Region
karnataka,2021,1,dharwad,714056,Southern Region
karnataka,2021,1,ballari,705364,Southern Region
karnataka,2021,1,bengaluru rural,639890,Southern Region
karnataka,2021,1,kalaburagi,602937,Southern Region
karnataka,2021,1,vijayapura,543181,Southern Region
karnataka,2021,2,bengaluru urban,10604609,Southern Region
karnataka,2021,2,belagavi,1213293,Southern Region
karnataka,2021,2,mysuru,1168608,Southern Region
karnataka,2021,2,dakshina kannada,798331,Southern Region
karnataka,2021,2,tumakuru,790148,Southern Region
karnataka,2021,2,dharwad,763441,Southern Region
karnataka,2021,2,ballari,755860,Southern Region
karnataka,2021,2,bengaluru rural,684759,Southern Region
karnataka,2021,2,kalaburagi,645639,Southern Region
karnataka,2021,2,vijayapura,582278,Southern Region
karnataka,2021,3,bengaluru urban,11321012,Southern Region
karnataka,2021,3,belagavi,1304051,Southern Region
karnataka,2021,3,mysuru,1250860,Southern Region
karnataka,2021,3,dakshina kannada,855634,Southern Region
karnataka,2021,3,tumakuru,850678,Southern Region
karnataka,2021,3,dharwad,818797,Southern Region
karnataka,2021,3,ballari,814170,Southern Region
karnataka,2021,3,bengaluru rural,735551,Southern Region
karnataka,2021,3,kalaburagi,694567,Southern Region
karnataka,2021,3,vijayapura,627795,Southern Region
karnataka,2021,4,bengaluru urban,12038775,Southern Region
karnataka,2021,4,belagavi,1393290,Southern Region
karnataka,2021,4,mysuru,1332579,Southern Region
karnataka,2021,4,dakshina kannada,912133,Southern Region
karnataka,2021,4,tumakuru,909976,Southern Region
karnataka,2021,4,dharwad,873847,Southern Region
karnataka,2021,4,ballari,871581,Southern Region
karnataka,2021,4,bengaluru rural,785717,Southern Region
karnataka,2021,4,kalaburagi,743146,Southern Region
karnataka,2021,4,vijayapura,672340,Southern Region
karnataka,2020,1,bengaluru urban,7564577,Southern Region
karnataka,2020,1,mysuru,764697,Southern Region
karnataka,2020,1,belagavi,746925,Southern Region
karnataka,2020,1,dharwad,502446,Southern Region
karnataka,2020,1,tumakuru,488995,Southern Region
karnataka,2020,1,dakshina kannada,481992,Southern Region
karnataka,2020,1,ballari,481004,Southern Region
karnataka,2020,1,bengaluru rural,455608,Southern Region
karnataka,2020,1,kalaburagi,402676,Southern Region
karnataka,2020,1,kolar,361750,Southern Region
karnataka,2020,2,bengaluru urban,8028070,Southern Region
karnataka,2020,2,belagavi,849149,Southern Region
karnataka,2020,2,mysuru,837003,Southern Region
karnataka,2020,2,dharwad,554235,Southern Region
karnataka,2020,2,tumakuru,552123,Southern Region
karnataka,2020,2,dakshina kannada,543603,Southern Region
karnataka,2020,2,ballari,537204,Southern Region
karnataka,2020,2,bengaluru rural,496292,Southern Region
karnataka,2020,2,kalaburagi,455786,Southern Region
karnataka,2020,2,vijayapura,407483,Southern Region
karnataka,2020,3,bengaluru urban,8611452,Southern Region
karnataka,2020,3,belagavi,951629,Southern Region
karnataka,2020,3,mysuru,923296,Southern Region
karnataka,2020,3,tumakuru,618091,Southern Region
karnataka,2020,3,dakshina kannada,617552,Southern Region
karnataka,2020,3,dharwad,608659,Southern Region
karnataka,2020,3,ballari,595935,Southern Region
karnataka,2020,3,bengaluru rural,543893,Southern Region
karnataka,2020,3,kalaburagi,507894,Southern Region
karnataka,2020,3,vijayapura,458119,Southern Region
karnataka,2020,4,bengaluru urban,9286243,Southern Region
karnataka,2020,4,belagavi,1051934,Southern Region
karnataka,2020,4,mysuru,1015945,Southern Region
karnataka,2020,4,dakshina kannada,690826,Southern Region
karnataka,2020,4,tumakuru,682441,Southern Region
karnataka,2020,4,dharwad,663973,Southern Region
karnataka,2020,4,ballari,654751,Southern Region
karnataka,2020,4,bengaluru rural,593872,Southern Region
karnataka,2020,4,kalaburagi,559718,Southern Region
karnataka,2020,4,vijayapura,504403,Southern Region
karnataka,2018,1,bengaluru urban,1922368,Southern Region
karnataka,2018,1,mysuru,150799,Southern Region
karnataka,2018,1,belagavi,140320,Southern Region
karnataka,2018,1,dharwad,106877,Southern Region
karnataka,2018,1,ballari,103566,Southern Region
karnataka,2018,1,bengaluru rural,87955,Southern Region
karnataka,2018,1,dakshina kannada,87491,Southern Region
karnataka,2018,1,tumakuru,82955,Southern Region
karnataka,2018,1,kalaburagi,81933,Southern Region
karnataka,2018,1,vijayapura,68814,Southern Region
karnataka,2018,2,bengaluru urban,2553312,Southern Region
karnataka,2018,2,mysuru,205044,Southern Region
karnataka,2018,2,belagavi,194698,Southern Region
karnataka,2018,2,dharwad,144884,Southern Region
karnataka,2018,2,ballari,140995,Southern Region
karnataka,2018,2,bengaluru rural,121048,Southern Region
karnataka,2018,2,dakshina kannada,118271,Southern Region
karnataka,2018,2,tumakuru,116855,Southern Region
karnataka,2018,2,kalaburagi,113205,Southern Region
karnataka,2018,2,vijayapura,95448,Southern Region
karnataka,2018,3,bengaluru urban,3167597,Southern Region
karnataka,2018,3,mysuru,262075,Southern Region
karnataka,2018,3,belagavi,252307,Southern Region
karnataka,2018,3,dharwad,181324,Southern Region
karnataka,2018,3,ballari,177311,Southern Region
karnataka,2018,3,bengaluru rural,156268,Southern Region
karnataka,2018,3,tumakuru,154217,Southern Region
karnataka,2018,3,dakshina kannada,153231,Southern Region
karnataka,2018,3,kalaburagi,145495,Southern Region
karnataka,2018,3,vijayapura,124561,Southern Region
karnataka,2018,4,bengaluru urban,4126734,Southern Region
karnataka,2018,4,mysuru,341636,Southern Region
karnataka,2018,4,belagavi,328102,Southern Region
karnataka,2018,4,dharwad,230679,Southern Region
karnataka,2018,4,ballari,226336,Southern Region
